Organization,Repository,Is_Fork,Parent_Repo,Parent_Archived,Stars,Forks,Forks_History,Open_Issues,Closed_Issues,Avg_Response_Time (sec),Has_README,Has_Wiki,Commit_Count,Release_Count,Contributors_Count,Contributors
ISA-tools,ISAcreator,False,,,40,26,"[{'user': 'kristenpeach', 'forked_at': '2023-07-18T00:30:54Z'}, {'user': 'classicvalues', 'forked_at': '2021-11-30T04:00:55Z'}, {'user': 'ZitianXie', 'forked_at': '2020-11-07T22:31:23Z'}, {'user': 'michaelcraige', 'forked_at': '2019-09-16T04:54:24Z'}, {'user': 'VijayEluri', 'forked_at': '2019-05-07T06:34:31Z'}, {'user': 'qbicsoftware', 'forked_at': '2018-07-02T07:41:44Z'}, {'user': 'mattflor', 'forked_at': '2017-06-12T08:32:30Z'}, {'user': 'ranchodev', 'forked_at': '2017-06-01T02:16:31Z'}, {'user': 'paiyetan', 'forked_at': '2017-04-24T18:22:03Z'}, {'user': 'phnmnl', 'forked_at': '2017-04-24T10:43:03Z'}, {'user': 'BrunoEVCosta', 'forked_at': '2017-01-09T18:55:31Z'}, {'user': 'xpansa', 'forked_at': '2016-12-04T10:01:02Z'}, {'user': 'EBI-Metabolights', 'forked_at': '2015-02-11T09:00:58Z'}, {'user': 'uscpersonas', 'forked_at': '2014-11-08T21:43:12Z'}, {'user': 'heuermh', 'forked_at': '2014-03-11T20:10:57Z'}, {'user': 'rmylonas', 'forked_at': '2014-02-17T14:09:06Z'}, {'user': 'rglcote', 'forked_at': '2013-07-19T12:15:27Z'}, {'user': 'khaug', 'forked_at': '2013-07-05T10:27:10Z'}, {'user': 'vedina', 'forked_at': '2013-07-02T11:40:55Z'}, {'user': 'agbeltran', 'forked_at': '2013-06-05T12:39:38Z'}, {'user': 'ryscher', 'forked_at': '2013-05-23T12:50:43Z'}, {'user': 'thehyve', 'forked_at': '2012-09-20T09:51:18Z'}, {'user': 'sneumann', 'forked_at': '2011-02-17T19:45:02Z'}, {'user': 'JoelMasciocchi', 'forked_at': '2011-02-03T15:06:23Z'}, {'user': 'proccaserra', 'forked_at': '2011-01-11T17:47:43Z'}]",50,30,5620233.517241379,True,True,1147,7,10,"[{'user': 'eamonnmag', 'contributions': 589, 'location': 'Geneva'}, {'user': 'agbeltran', 'contributions': 478, 'location': 'UK'}, {'user': 'djcomlab', 'contributions': 59, 'location': 'Uppsala, Sweden'}, {'user': 'proccaserra', 'contributions': 9, 'location': 'Oxford'}, {'user': 'dependabot[bot]', 'contributions': 3, 'location': None}, {'user': 'JoelMasciocchi', 'contributions': 2, 'location': None}, {'user': 'ryscher', 'contributions': 2, 'location': None}, {'user': 'chenzhang22', 'contributions': 1, 'location': None}, {'user': 'heuermh', 'contributions': 1, 'location': 'Minneapolis, MN  USA'}, {'user': 'vedina', 'contributions': 1, 'location': 'BG'}]"
thehyve,Configuration-Files,True,ISA-tools/isa-configurations,False,1,0,[],0,0,,True,True,18,0,3,"[{'user': 'proccaserra', 'contributions': 6, 'location': 'Oxford'}, {'user': 'eamonnmag', 'contributions': 3, 'location': 'Geneva'}, {'user': 'SusannaSansone', 'contributions': 3, 'location': 'Oxford, UK'}]"
ISA-tools,isa-configurations,False,,,5,9,"[{'user': 'DanBerrios', 'forked_at': '2021-09-13T21:33:22Z'}, {'user': 'simleo', 'forked_at': '2017-05-25T08:47:51Z'}, {'user': 'enanomapper', 'forked_at': '2016-02-16T17:54:30Z'}, {'user': 'tonietuk', 'forked_at': '2015-06-09T14:32:20Z'}, {'user': 'sneumann', 'forked_at': '2015-01-30T13:49:23Z'}, {'user': 'uscpersonas', 'forked_at': '2014-11-20T03:44:13Z'}, {'user': 'vedina', 'forked_at': '2014-08-18T07:38:24Z'}, {'user': 'thehyve', 'forked_at': '2012-09-20T10:32:02Z'}, {'user': 'proccaserra', 'forked_at': '2011-02-11T12:17:27Z'}]",5,4,46990.0,True,True,52,12,4,"[{'user': 'proccaserra', 'contributions': 21, 'location': 'Oxford'}, {'user': 'agbeltran', 'contributions': 15, 'location': 'UK'}, {'user': 'eamonnmag', 'contributions': 5, 'location': 'Geneva'}, {'user': 'SusannaSansone', 'contributions': 3, 'location': 'Oxford, UK'}]"
thehyve,PathVisioRPC,True,PathVisio/PathVisioRPC,False,0,0,[],0,0,,False,True,29,0,2,"[{'user': 'pennatula', 'contributions': 2, 'location': 'Maastricht'}, {'user': 'pieterlukasse', 'contributions': 1, 'location': None}]"
PathVisio,PathVisioRPC,False,,,8,5,"[{'user': 'DeniseSl22', 'forked_at': '2022-04-01T13:07:01Z'}, {'user': 'PrestigeDevop', 'forked_at': '2021-06-09T09:29:49Z'}, {'user': 'andrawaag', 'forked_at': '2016-11-16T13:51:20Z'}, {'user': 'egonw', 'forked_at': '2015-07-15T14:15:19Z'}, {'user': 'thehyve', 'forked_at': '2012-12-06T15:06:47Z'}]",7,5,3034393.5,True,True,60,3,3,"[{'user': 'pennatula', 'contributions': 20, 'location': 'Maastricht'}, {'user': 'andrawaag', 'contributions': 4, 'location': None}, {'user': 'egonw', 'contributions': 4, 'location': 'Maastricht, The Netherlands'}]"
thehyve,transmartAppInstaller,False,,,0,7,"[{'user': 'transmart', 'forked_at': '2013-06-26T10:33:47Z'}, {'user': 'asrowe', 'forked_at': '2013-06-11T14:06:33Z'}, {'user': 'rnugraha', 'forked_at': '2013-03-20T08:05:49Z'}]",0,4,667.0,True,True,101,0,6,"[{'user': 'keesvanbochove', 'contributions': 41, 'location': 'Utrecht, Netherlands'}, {'user': 'cataphract', 'contributions': 29, 'location': 'Almada, Portugal'}, {'user': 'pieterlukasse', 'contributions': 27, 'location': None}, {'user': 'Terry-Weymouth', 'contributions': 2, 'location': 'Royal Oak, MI, USA'}, {'user': 'forus', 'contributions': 1, 'location': 'Utrecht'}, {'user': 'rnugraha', 'contributions': 1, 'location': 'Utrecht'}]"
thehyve,puppet-phenotype-database,False,,,0,1,"[{'user': 'sethsnel', 'forked_at': '2013-07-08T09:47:44Z'}]",0,0,,True,True,56,0,5,"[{'user': 'cataphract', 'contributions': 16, 'location': 'Almada, Portugal'}, {'user': 'pieterlukasse', 'contributions': 12, 'location': None}, {'user': 'sethsnel', 'contributions': 11, 'location': 'Utrecht'}, {'user': 'keesvanbochove', 'contributions': 2, 'location': 'Utrecht, Netherlands'}, {'user': 'roberthorlings', 'contributions': 2, 'location': 'Utrecht, The Netherlands'}]"
thehyve,tranSMART-ETL,True,transmart/tranSMART-ETL,False,0,2,"[{'user': 'j-hudecek', 'forked_at': '2013-11-27T13:09:18Z'}, {'user': 'ctsls', 'forked_at': '2013-11-20T11:05:42Z'}]",1,13,,True,False,246,0,14,"[{'user': 'javitabile', 'contributions': 49, 'location': None}, {'user': 'roberthorlings', 'contributions': 33, 'location': 'Utrecht, The Netherlands'}, {'user': 'cdejonge', 'contributions': 16, 'location': None}, {'user': 'JanKanis', 'contributions': 13, 'location': None}, {'user': 'haxia', 'contributions': 12, 'location': None}, {'user': 'cataphract', 'contributions': 11, 'location': 'Almada, Portugal'}, {'user': 'forus', 'contributions': 10, 'location': 'Utrecht'}, {'user': 'rnugraha', 'contributions': 4, 'location': 'Utrecht'}, {'user': 'jinlei', 'contributions': 3, 'location': None}, {'user': 'keesvanbochove', 'contributions': 3, 'location': 'Utrecht, Netherlands'}, {'user': 'j-hudecek', 'contributions': 2, 'location': None}, {'user': 'ctsls', 'contributions': 2, 'location': 'Kolkata, India'}, {'user': 'Terry-Weymouth', 'contributions': 2, 'location': 'Royal Oak, MI, USA'}, {'user': 'haarts', 'contributions': 1, 'location': 'Netherlands'}]"
transmart,tranSMART-ETL,False,,,11,26,"[{'user': 'Kretzler-Lab', 'forked_at': '2019-09-04T16:28:43Z'}, {'user': 'Lundbeck-Biometrics', 'forked_at': '2018-01-09T12:49:30Z'}, {'user': 'tranSMART-Foundation', 'forked_at': '2015-09-09T14:07:01Z'}, {'user': 'ricepeterm', 'forked_at': '2015-09-07T09:34:37Z'}, {'user': 'abasu41', 'forked_at': '2015-05-16T01:01:34Z'}, {'user': 'hms-dbmi', 'forked_at': '2015-04-07T20:43:13Z'}, {'user': 'dennyverbeeck', 'forked_at': '2015-03-31T06:55:30Z'}, {'user': 'kai87', 'forked_at': '2014-12-05T17:25:32Z'}, {'user': 'fjfd', 'forked_at': '2014-08-16T16:41:08Z'}, {'user': 'smartu7', 'forked_at': '2014-07-19T09:04:10Z'}, {'user': 'hafiz20', 'forked_at': '2014-03-13T13:09:14Z'}, {'user': 'jiayinye', 'forked_at': '2014-01-31T22:56:32Z'}, {'user': 'selvabioinfo', 'forked_at': '2013-11-15T14:41:17Z'}, {'user': 'DebasishKaran', 'forked_at': '2013-11-06T13:08:14Z'}, {'user': 'charlotte-raillere', 'forked_at': '2013-10-02T16:40:59Z'}, {'user': 'datnoor', 'forked_at': '2013-09-25T12:16:58Z'}, {'user': 'FreekDB', 'forked_at': '2013-07-04T14:16:47Z'}, {'user': 'iemam', 'forked_at': '2013-03-07T14:57:09Z'}, {'user': 'thehyve', 'forked_at': '2013-02-12T18:25:33Z'}, {'user': 'tioven', 'forked_at': '2012-12-11T12:50:06Z'}, {'user': 'asrowe', 'forked_at': '2012-07-26T12:40:18Z'}]",0,19,,True,False,389,1,19,"[{'user': 'ricepeterm', 'contributions': 89, 'location': 'Royston, UK'}, {'user': 'javitabile', 'contributions': 49, 'location': None}, {'user': 'roberthorlings', 'contributions': 33, 'location': 'Utrecht, The Netherlands'}, {'user': 'Terry-Weymouth', 'contributions': 20, 'location': 'Royal Oak, MI, USA'}, {'user': 'cdejonge', 'contributions': 18, 'location': None}, {'user': 'JanKanis', 'contributions': 13, 'location': None}, {'user': 'forus', 'contributions': 13, 'location': 'Utrecht'}, {'user': 'haxia', 'contributions': 12, 'location': None}, {'user': 'cataphract', 'contributions': 11, 'location': 'Almada, Portugal'}, {'user': 'rnugraha', 'contributions': 4, 'location': 'Utrecht'}, {'user': 'keesvanbochove', 'contributions': 3, 'location': 'Utrecht, Netherlands'}, {'user': 'jinlei', 'contributions': 3, 'location': None}, {'user': 'j-hudecek', 'contributions': 2, 'location': None}, {'user': 'dennyverbeeck', 'contributions': 2, 'location': 'Beerse'}, {'user': 'peterrice', 'contributions': 2, 'location': 'Cambridge, UK'}, {'user': 'ctsls', 'contributions': 2, 'location': 'Kolkata, India'}, {'user': 'FreekDB', 'contributions': 1, 'location': 'the Netherlands'}, {'user': 'haarts', 'contributions': 1, 'location': 'Netherlands'}, {'user': 'evanswang', 'contributions': 1, 'location': 'London, UK'}]"
thehyve,puppet-transmartApp,False,,,0,0,[],0,0,,True,True,1,0,1,"[{'user': 'pieterlukasse', 'contributions': 1, 'location': None}]"
thehyve,transmart-core-db,False,,,2,30,"[{'user': 'marcojahn', 'forked_at': '2014-11-18T12:57:31Z'}, {'user': 'bzack', 'forked_at': '2014-07-15T19:52:36Z'}, {'user': 'stanalyzer', 'forked_at': '2014-06-12T19:38:08Z'}, {'user': 'charlotte-raillere', 'forked_at': '2014-04-24T08:59:51Z'}, {'user': 'FreekDB', 'forked_at': '2014-02-27T13:01:16Z'}, {'user': 'j-hudecek', 'forked_at': '2014-02-03T15:24:36Z'}, {'user': 'transmart', 'forked_at': '2013-03-11T12:57:51Z'}]",2,30,,True,True,758,0,15,"[{'user': 'cataphract', 'contributions': 408, 'location': 'Almada, Portugal'}, {'user': 'haarts', 'contributions': 47, 'location': 'Netherlands'}, {'user': 'roberthorlings', 'contributions': 31, 'location': 'Utrecht, The Netherlands'}, {'user': 'j-hudecek', 'contributions': 30, 'location': None}, {'user': 'JanKanis', 'contributions': 24, 'location': None}, {'user': 'Terry-Weymouth', 'contributions': 23, 'location': 'Royal Oak, MI, USA'}, {'user': 'forus', 'contributions': 13, 'location': 'Utrecht'}, {'user': 'alchimystic', 'contributions': 7, 'location': 'Sesimbra'}, {'user': 'keesvanbochove', 'contributions': 7, 'location': 'Utrecht, Netherlands'}, {'user': 'fguitton', 'contributions': 6, 'location': 'London'}, {'user': 'mtmcduffie', 'contributions': 4, 'location': 'Boston, MA'}, {'user': 'aoehmichen', 'contributions': 2, 'location': 'London'}, {'user': 'ricepeterm', 'contributions': 2, 'location': 'Royston, UK'}, {'user': 'rnugraha', 'contributions': 2, 'location': 'Utrecht'}, {'user': 'FreekDB', 'contributions': 1, 'location': 'the Netherlands'}]"
thehyve,transmart-core-api,False,,,0,15,"[{'user': 'jkeagy', 'forked_at': '2014-11-10T19:26:28Z'}, {'user': 'bzack', 'forked_at': '2014-07-15T19:52:16Z'}, {'user': 'stanalyzer', 'forked_at': '2014-06-12T19:36:01Z'}, {'user': 'j-hudecek', 'forked_at': '2014-02-06T11:58:42Z'}, {'user': 'FreekDB', 'forked_at': '2013-09-23T12:05:11Z'}, {'user': 'transmart', 'forked_at': '2013-03-07T13:16:21Z'}]",1,25,,True,True,186,0,12,"[{'user': 'cataphract', 'contributions': 118, 'location': 'Almada, Portugal'}, {'user': 'Terry-Weymouth', 'contributions': 13, 'location': 'Royal Oak, MI, USA'}, {'user': 'keesvanbochove', 'contributions': 9, 'location': 'Utrecht, Netherlands'}, {'user': 'roberthorlings', 'contributions': 7, 'location': 'Utrecht, The Netherlands'}, {'user': 'JanKanis', 'contributions': 5, 'location': None}, {'user': 'alchimystic', 'contributions': 4, 'location': 'Sesimbra'}, {'user': 'forus', 'contributions': 3, 'location': 'Utrecht'}, {'user': 'fguitton', 'contributions': 1, 'location': 'London'}, {'user': 'haarts', 'contributions': 1, 'location': 'Netherlands'}, {'user': 'j-hudecek', 'contributions': 1, 'location': None}, {'user': 'ricepeterm', 'contributions': 1, 'location': 'Royston, UK'}, {'user': 'rnugraha', 'contributions': 1, 'location': 'Utrecht'}]"
thehyve,transmartApp-DB,True,transmart/transmartApp-DB,False,0,0,[],0,0,,True,False,114,0,10,"[{'user': 'mconser', 'contributions': 44, 'location': None}, {'user': 'cataphract', 'contributions': 18, 'location': 'Almada, Portugal'}, {'user': 'Terry-Weymouth', 'contributions': 14, 'location': 'Royal Oak, MI, USA'}, {'user': 'evanswang', 'contributions': 14, 'location': 'London, UK'}, {'user': 'jinlei', 'contributions': 4, 'location': None}, {'user': 'keesvanbochove', 'contributions': 4, 'location': 'Utrecht, Netherlands'}, {'user': 'fguitton', 'contributions': 2, 'location': 'London'}, {'user': 'ricepeterm', 'contributions': 2, 'location': 'Royston, UK'}, {'user': 'iemam', 'contributions': 1, 'location': None}, {'user': 'jerdmann-umn', 'contributions': 1, 'location': None}]"
transmart,transmartApp-DB,False,,,8,8,"[{'user': 'datnoor', 'forked_at': '2018-04-18T17:45:17Z'}, {'user': 'raj347', 'forked_at': '2016-12-21T14:58:18Z'}, {'user': 'eugene-rakhmatulin', 'forked_at': '2013-11-14T01:56:51Z'}, {'user': 'alvarocket', 'forked_at': '2013-09-02T08:47:51Z'}, {'user': 'vasileiosh', 'forked_at': '2013-06-21T23:02:32Z'}, {'user': 'rnugraha', 'forked_at': '2013-03-18T16:49:53Z'}, {'user': 'thehyve', 'forked_at': '2013-03-04T08:49:59Z'}]",0,4,,True,False,155,1,12,"[{'user': 'mconser', 'contributions': 44, 'location': None}, {'user': 'iemam', 'contributions': 28, 'location': None}, {'user': 'Terry-Weymouth', 'contributions': 16, 'location': 'Royal Oak, MI, USA'}, {'user': 'evanswang', 'contributions': 14, 'location': 'London, UK'}, {'user': 'ricepeterm', 'contributions': 9, 'location': 'Royston, UK'}, {'user': 'eugene-rakhmatulin', 'contributions': 8, 'location': 'Carlsbad, CA'}, {'user': 'cataphract', 'contributions': 8, 'location': 'Almada, Portugal'}, {'user': 'jinlei', 'contributions': 6, 'location': None}, {'user': 'hywg', 'contributions': 4, 'location': None}, {'user': 'keesvanbochove', 'contributions': 4, 'location': 'Utrecht, Netherlands'}, {'user': 'aoehmichen', 'contributions': 1, 'location': 'London'}, {'user': 'jerdmann-umn', 'contributions': 1, 'location': None}]"
thehyve,openphacts-java-client,False,,,0,0,[],0,0,,False,True,1,0,1,"[{'user': 'keesvanbochove', 'contributions': 1, 'location': 'Utrecht, Netherlands'}]"
thehyve,Groc-1,True,keesvanbochove/Groc-1,False,0,0,[],0,0,,False,True,31,0,2,"[{'user': 'fix', 'contributions': 29, 'location': 'France'}, {'user': 'keesvanbochove', 'contributions': 1, 'location': 'Utrecht, Netherlands'}]"
keesvanbochove,Groc-1,True,fix/Groc,False,0,1,"[{'user': 'thehyve', 'forked_at': '2013-05-01T10:23:00Z'}]",0,0,,False,True,30,0,2,"[{'user': 'fix', 'contributions': 29, 'location': 'France'}, {'user': 'keesvanbochove', 'contributions': 1, 'location': 'Utrecht, Netherlands'}]"
fix,Groc,False,,,16,6,"[{'user': 'kyonmm', 'forked_at': '2014-06-10T10:23:26Z'}, {'user': 'dkuppitz', 'forked_at': '2014-01-30T04:35:58Z'}, {'user': 'curtisallen', 'forked_at': '2014-01-06T19:29:47Z'}, {'user': 'keesvanbochove', 'forked_at': '2013-05-01T09:16:24Z'}, {'user': 'spmallette', 'forked_at': '2012-10-18T18:43:54Z'}]",0,7,939945.8,True,True,34,0,2,"[{'user': 'fix', 'contributions': 32, 'location': 'France'}, {'user': 'keesvanbochove', 'contributions': 1, 'location': 'Utrecht, Netherlands'}]"
thehyve,tMDataLoader,True,Clarivate-LSPS/tMDataLoader,False,0,0,[],0,0,,True,True,4,0,1,"[{'user': 'eugene-rakhmatulin', 'contributions': 4, 'location': 'Carlsbad, CA'}]"
Clarivate-LSPS,tMDataLoader,False,,,8,19,"[{'user': 'shwdmsh', 'forked_at': '2021-01-11T09:21:22Z'}, {'user': 'andreabarry1', 'forked_at': '2019-06-22T08:50:38Z'}, {'user': 'wardweistra', 'forked_at': '2018-05-15T13:47:16Z'}, {'user': 'pdoherty1', 'forked_at': '2017-12-13T14:40:26Z'}, {'user': 'nboukharov', 'forked_at': '2017-01-15T23:46:48Z'}, {'user': 'ThinkableSystems', 'forked_at': '2016-10-07T19:43:59Z'}, {'user': 'Kabenla', 'forked_at': '2016-05-25T21:37:53Z'}, {'user': 'baroleg', 'forked_at': '2016-01-21T09:26:03Z'}, {'user': 'Linguinho', 'forked_at': '2015-12-11T14:51:04Z'}, {'user': 'LazarenkoAlex', 'forked_at': '2015-11-26T15:36:17Z'}, {'user': 'DevDmitryHub', 'forked_at': '2015-11-25T08:09:34Z'}, {'user': 'ricepeterm', 'forked_at': '2015-09-29T08:45:53Z'}, {'user': 'mirasrael', 'forked_at': '2015-05-19T12:37:36Z'}, {'user': 'simonhjsong', 'forked_at': '2015-04-03T03:58:23Z'}, {'user': 'dliulabs', 'forked_at': '2014-11-14T16:25:14Z'}, {'user': 'waveaccess', 'forked_at': '2013-12-02T17:00:34Z'}, {'user': 'jinlei', 'forked_at': '2013-06-26T02:48:29Z'}, {'user': 'thehyve', 'forked_at': '2013-06-18T14:44:55Z'}]",11,30,1541191.8823529412,True,True,932,0,7,"[{'user': 'mirasrael', 'contributions': 163, 'location': None}, {'user': 'baroleg', 'contributions': 127, 'location': None}, {'user': 'eugene-rakhmatulin', 'contributions': 68, 'location': 'Carlsbad, CA'}, {'user': 'xuatiknc', 'contributions': 6, 'location': None}, {'user': 'augures', 'contributions': 4, 'location': None}, {'user': 'jeremy-singer', 'contributions': 2, 'location': 'Boston, MA'}, {'user': 'waveaccess', 'contributions': 2, 'location': None}]"
thehyve,arraycgh-galaxy,False,,,0,0,[],0,0,,True,True,4,0,1,"[{'user': 'shiltemann', 'contributions': 4, 'location': 'Netherlands'}]"
thehyve,dalliance-plugin,False,,,2,4,"[{'user': 'transmart', 'forked_at': '2016-10-17T13:36:41Z'}, {'user': 'j-hudecek', 'forked_at': '2014-02-26T15:04:48Z'}]",0,17,,True,True,128,0,4,"[{'user': 'rnugraha', 'contributions': 66, 'location': 'Utrecht'}, {'user': 'j-hudecek', 'contributions': 8, 'location': None}, {'user': 'forus', 'contributions': 5, 'location': 'Utrecht'}, {'user': 'cataphract', 'contributions': 4, 'location': 'Almada, Portugal'}]"
thehyve,jbrowse-plugin,False,,,0,0,[],0,0,,False,True,1,0,1,"[{'user': 'rnugraha', 'contributions': 1, 'location': 'Utrecht'}]"
thehyve,dbxpBase,True,PhenotypeFoundation/dbxpBase,False,0,0,[],0,0,,False,True,34,0,4,"[{'user': 'keesvanbochove', 'contributions': 17, 'location': 'Utrecht, Netherlands'}, {'user': 'sethsnel', 'contributions': 11, 'location': 'Utrecht'}, {'user': 'ferryjagers', 'contributions': 5, 'location': 'Zeist'}, {'user': 'rernst', 'contributions': 1, 'location': None}]"
PhenotypeFoundation,dbxpBase,False,,,0,2,"[{'user': 'thehyve', 'forked_at': '2013-07-17T10:29:30Z'}, {'user': 'sethsnel', 'forked_at': '2013-07-16T08:32:38Z'}]",0,2,,False,True,86,0,5,"[{'user': 'roberthorlings', 'contributions': 23, 'location': 'Utrecht, The Netherlands'}, {'user': 'sethsnel', 'contributions': 22, 'location': 'Utrecht'}, {'user': 'ferryjagers', 'contributions': 22, 'location': 'Zeist'}, {'user': 'keesvanbochove', 'contributions': 17, 'location': 'Utrecht, Netherlands'}, {'user': 'rernst', 'contributions': 1, 'location': None}]"
thehyve,dazzle,True,rnugraha/dazzle,False,0,0,[],0,0,,True,True,9,0,1,"[{'user': 'rnugraha', 'contributions': 7, 'location': 'Utrecht'}]"
rnugraha,dazzle,False,,,1,1,"[{'user': 'thehyve', 'forked_at': '2013-07-23T14:05:46Z'}]",0,0,,True,True,7,0,1,"[{'user': 'rnugraha', 'contributions': 7, 'location': 'Utrecht'}]"
thehyve,mydas,False,,,0,2,"[{'user': 'transmart', 'forked_at': '2016-10-17T13:36:22Z'}]",11,0,,False,True,349,0,1,"[{'user': 'cataphract', 'contributions': 8, 'location': 'Almada, Portugal'}]"
thehyve,transmart-data,False,,,4,46,"[{'user': 'hunglc2', 'forked_at': '2018-08-21T12:02:55Z'}, {'user': 'cuim3', 'forked_at': '2017-03-15T20:36:24Z'}, {'user': 'ThinkableSystems', 'forked_at': '2016-10-23T17:14:36Z'}, {'user': 'stevemmarshall', 'forked_at': '2016-07-05T02:07:59Z'}, {'user': 'PMtranSMART', 'forked_at': '2016-05-18T18:54:17Z'}, {'user': 'TOsako3', 'forked_at': '2014-12-18T09:40:58Z'}, {'user': 'bzack', 'forked_at': '2014-07-15T19:50:56Z'}, {'user': 'j-hudecek', 'forked_at': '2014-06-06T13:54:27Z'}, {'user': 'akhandeshi', 'forked_at': '2014-05-12T15:52:07Z'}, {'user': 'transmart', 'forked_at': '2014-03-20T16:59:04Z'}, {'user': 'FreekDB', 'forked_at': '2014-03-06T00:39:57Z'}, {'user': 'DebasishKaran', 'forked_at': '2013-11-05T12:56:37Z'}, {'user': 'charlotte-raillere', 'forked_at': '2013-09-27T09:04:29Z'}, {'user': 'freezby', 'forked_at': '2013-08-28T11:38:53Z'}]",3,30,8784518.0,True,True,415,1,9,"[{'user': 'cataphract', 'contributions': 247, 'location': 'Almada, Portugal'}, {'user': 'haarts', 'contributions': 19, 'location': 'Netherlands'}, {'user': 'forus', 'contributions': 11, 'location': 'Utrecht'}, {'user': 'cdejonge', 'contributions': 11, 'location': None}, {'user': 'rnugraha', 'contributions': 5, 'location': 'Utrecht'}, {'user': 'roberthorlings', 'contributions': 5, 'location': 'Utrecht, The Netherlands'}, {'user': 'RianneJ', 'contributions': 4, 'location': None}, {'user': 'alchimystic', 'contributions': 1, 'location': 'Sesimbra'}, {'user': 'ricepeterm', 'contributions': 1, 'location': 'Royston, UK'}]"
